no;id;enter;exit;event;birthdate;m.id;f.id;sex;civ;ses.50;birthplace;imr.birth;region
759;791001007;68.075;69.565;FALSE;1791.924543;NA;NA;female;married;farmer;region;13.0859375;rural
760;791001007;69.565;77.182;TRUE;1791.924543;NA;NA;female;married;farmer;region;13.0859375;rural
761;791001009;68.037;72.527;FALSE;1791.962874;NA;NA;male;unmarried;unknown;remote;13.09823678;industry
762;791001009;73.526;78.26;TRUE;1791.962874;NA;NA;male;unmarried;unknown;remote;13.09823678;industry
763;791001011;68.029;74.266;FALSE;1791.971088;NA;NA;female;married;lower;region;18.14882033;rural
764;791001011;74.266;82.761;TRUE;1791.971088;NA;NA;female;widow;lower;region;18.14882033;rural
765;791001012;68.511;83.914;TRUE;1791.489216;NA;NA;male;married;lower;region;12.41830065;rural
766;791001013;68.93;76.869;TRUE;1791.070316;NA;NA;male;widow;lower;parish;17.75700935;rural
767;791001016;68.913;70.403;FALSE;1791.086744;761000542;762000556;male;widow;lower;parish;17.75700935;rural
768;791001016;70.403;76.568;TRUE;1791.086744;761000542;762000556;male;widow;lower;parish;17.75700935;rural
769;791001022;68.817;70.307;FALSE;1791.18257;NA;NA;male;married;farmer;parish;17.75700935;rural
770;791001022;70.307;85.806;TRUE;1791.18257;NA;NA;male;married;farmer;parish;17.75700935;rural
771;791001025;68.733;72.535;FALSE;1791.267446;NA;NA;female;married;lower;parish;17.75700935;rural
772;791001025;72.535;79.221;FALSE;1791.267446;NA;NA;female;married;lower;parish;17.75700935;rural
773;791001025;79.221;85.464;TRUE;1791.267446;NA;NA;female;married;lower;parish;17.75700935;rural
774;791001031;68.596;77.138;TRUE;1791.404341;NA;NA;female;married;unknown;parish;17.75700935;rural
775;791001038;68.308;69.669;TRUE;1791.691821;NA;NA;male;married;farmer;parish;17.75700935;rural
776;791001042;68.034;80.229;TRUE;1791.965612;NA;NA;female;widow;unknown;parish;17.75700935;rural
777;791001055;62.282;66.772;FALSE;1797.717955;NA;NA;female;unmarried;unknown;parish;17.7184466;industry
778;791001055;67.771;80.771;TRUE;1797.717955;NA;NA;female;widow;unknown;parish;17.7184466;industry
779;791001062;68.396;78.414;TRUE;1791.604208;756000445;752000430;female;unmarried;lower;parish;16.93548387;industry
780;791001070;68.01;71.498;FALSE;1791.990253;NA;NA;female;married;lower;region;14.23357664;industry
781;791001070;71.498;73.696;TRUE;1791.990253;NA;NA;female;married;lower;region;14.23357664;industry
782;791001072;68.998;77.858;TRUE;1791.001869;759000523;NA;female;married;farmer;parish;14.23357664;industry
783;791001073;68.984;69.483;FALSE;1791.015558;NA;NA;male;married;farmer;parish;14.23357664;industry
784;791001073;69.483;70.474;FALSE;1791.015558;NA;NA;male;widow;farmer;parish;14.23357664;industry
785;791001073;70.474;81.409;TRUE;1791.015558;NA;NA;male;widow;farmer;parish;14.23357664;industry
786;791001079;68.629;70.118;FALSE;1791.371486;NA;NA;male;married;middle;parish;14.23357664;industry
787;791001079;70.118;76.39;TRUE;1791.371486;NA;NA;male;married;middle;parish;14.23357664;industry
788;791001081;68.511;88.511;FALSE;1791.489216;758000518;758000515;female;widow;unknown;parish;14.23357664;industry
789;791001082;68.486;76.3;TRUE;1791.513857;NA;NA;male;widow;lower;parish;14.23357664;industry
790;791001085;68.984;76.36;FALSE;1791.015558;NA;NA;male;married;lower;region;18.14882033;industry
791;791001085;76.36;87.153;TRUE;1791.015558;NA;NA;male;widow;lower;region;18.14882033;industry
792;791001086;68.344;74.641;TRUE;1791.656228;766000627;763000656;female;widow;unknown;parish;14.23357664;industry
793;791001092;68.201;76.845;TRUE;1791.7986;NA;NA;female;married;unknown;parish;14.23357664;industry
794;791001097;68.059;79.183;TRUE;1791.940971;758000514;755000518;male;married;farmer;parish;14.23357664;industry
795;791001098;68.037;69.526;FALSE;1791.962874;NA;NA;male;married;farmer;remote;9.856915739;industry
796;791001098;69.526;78.028;FALSE;1791.962874;NA;NA;male;married;farmer;remote;9.856915739;industry
797;791001098;78.028;79.342;TRUE;1791.962874;NA;NA;male;widow;farmer;remote;9.856915739;industry
798;791001114;68.629;72.116;TRUE;1791.371486;760000509;760000510;female;widow;middle;region;14.23357664;rural
799;791001123;68.889;69.688;TRUE;1791.111385;NA;NA;female;married;unknown;parish;12.7090301;rural
800;791001132;68.535;69.773;TRUE;1791.464575;NA;NA;female;married;lower;region;12.41830065;rural
801;791001135;68.314;69.803;FALSE;1791.686345;NA;NA;female;widow;unknown;region;17.7184466;rural
802;791001135;69.803;71.188;FALSE;1791.686345;NA;NA;female;widow;unknown;region;17.7184466;rural
803;791001135;71.188;71.802;FALSE;1791.686345;NA;NA;female;widow;unknown;region;17.7184466;rural
804;791001135;71.802;72.549;TRUE;1791.686345;NA;NA;female;widow;unknown;region;17.7184466;rural
805;791001138;68.284;69.773;FALSE;1791.716462;NA;NA;female;widow;farmer;region;12.7090301;rural
806;791001138;69.773;70.162;TRUE;1791.716462;NA;NA;female;widow;farmer;region;12.7090301;rural
807;791001146;68.889;71.221;FALSE;1791.111385;NA;NA;female;widow;lower;remote;11.00917431;rural
808;791001146;71.377;73.379;FALSE;1791.111385;NA;NA;female;unmarried;lower;remote;11.00917431;industry
809;791001146;74.378;84.377;TRUE;1791.111385;NA;NA;female;widow;lower;remote;11.00917431;industry
810;791001147;68.872;73.362;FALSE;1791.127812;NA;NA;male;unmarried;unknown;remote;6.103286385;industry
811;791001147;74.362;77.455;TRUE;1791.127812;NA;NA;male;unmarried;unknown;remote;6.103286385;industry
812;791001150;68.678;73.168;FALSE;1791.322204;NA;NA;male;married;unknown;remote;13.09823678;industry
813;791001150;74.167;75.043;FALSE;1791.322204;NA;NA;male;married;unknown;remote;13.09823678;industry
814;791001150;75.043;85.664;TRUE;1791.322204;NA;NA;male;widow;unknown;remote;13.09823678;industry
815;791001157;68.237;70.539;FALSE;1791.763007;NA;NA;female;married;lower;parish;17.7184466;industry
816;791001157;70.539;72.727;FALSE;1791.763007;NA;NA;female;widow;lower;parish;17.7184466;industry
817;791001157;73.726;86.726;TRUE;1791.763007;NA;NA;female;widow;lower;parish;17.7184466;industry
818;791001170;68.842;76.007;TRUE;1791.157929;754000505;754000508;female;widow;farmer;parish;12.41830065;rural
819;791001192;68.07;79.355;FALSE;1791.930019;NA;NA;female;married;unknown;remote;17.63602251;rural
820;791001192;79.355;80.913;TRUE;1791.930019;NA;NA;female;widow;unknown;remote;17.63602251;rural
821;791001193;68.032;77.187;TRUE;1791.96835;NA;NA;female;widow;lower;region;13.0859375;rural
822;791001227;68.163;77.669;TRUE;1791.83693;NA;NA;male;married;unknown;region;12.7090301;rural
823;791001248;68.828;82.759;TRUE;1791.171619;NA;NA;female;married;unknown;remote;8.588957055;rural
824;792000573;67.911;69.031;TRUE;1792.088818;764000295;756000212;female;widow;lower;remote;25;rural
825;792000578;67.826;71.314;FALSE;1792.173693;NA;NA;female;widow;unknown;remote;14.08114558;industry
826;792000578;71.314;85.691;FALSE;1792.173693;NA;NA;female;widow;unknown;remote;14.08114558;industry
827;792000578;85.707;87.826;FALSE;1792.173693;NA;NA;female;unmarried;unknown;remote;14.08114558;industry
828;792000582;67.807;71.629;FALSE;1792.192858;748000289;738000350;female;married;unknown;parish;16.90544413;industry
829;792000582;71.629;78.923;TRUE;1792.192858;748000289;738000350;female;widow;unknown;parish;16.90544413;industry
830;792000584;67.761;79.963;TRUE;1792.239403;NA;NA;female;unmarried;lower;parish;11.97183099;rural
831;792000600;67.58;87.58;FALSE;1792.420104;NA;NA;female;widow;unknown;region;12.7090301;town
832;792000603;67.533;84.525;TRUE;1792.466649;NA;NA;female;widow;unknown;parish;11.97183099;rural
833;792000619;67.386;73.072;TRUE;1792.614496;764000528;767000590;female;married;unknown;region;12.41830065;industry
834;792000632;67.265;70.252;TRUE;1792.734964;NA;NA;female;married;lower;region;12.7090301;industry
835;792000660;67.008;77.967;FALSE;1792.992327;NA;NA;female;married;lower;region;16.90544413;rural
836;792000660;77.967;78.578;TRUE;1792.992327;NA;NA;female;widow;lower;region;16.90544413;rural
837;792000981;67.977;71.799;TRUE;1792.023108;NA;NA;male;married;lower;remote;9.856915739;industry
838;792000982;67.977;71.465;FALSE;1792.023108;NA;NA;female;unmarried;unknown;parish;16.90544413;industry
839;792000982;71.465;84.202;TRUE;1792.023108;NA;NA;female;unmarried;unknown;parish;16.90544413;industry
840;792000993;67.777;76.117;TRUE;1792.222975;754000460;742000230;male;married;unknown;region;16.93548387;industry
841;792000997;67.711;77.072;TRUE;1792.288685;758000511;758000510;female;widow;unknown;region;16.93548387;industry
842;792001003;67.473;70.093;TRUE;1792.526883;NA;NA;male;married;unknown;remote;16.38297872;industry
843;792001006;67.383;79.386;TRUE;1792.617234;NA;NA;male;married;unknown;remote;9.856915739;industry
844;792001012;67.232;76.67;TRUE;1792.767819;NA;NA;male;unmarried;unknown;parish;17.75700935;rural
845;792001017;67.06;78.452;FALSE;1792.940307;NA;NA;male;married;lower;region;16.90544413;rural
846;792001017;78.452;80.549;FALSE;1792.940307;NA;NA;male;widow;lower;region;16.90544413;rural
847;792001017;80.549;83.197;TRUE;1792.940307;NA;NA;male;widow;lower;region;16.90544413;rural
848;792001019;67.038;73.666;FALSE;1792.96221;NA;NA;male;married;unknown;remote;9.856915739;industry
849;792001019;73.666;77.401;TRUE;1792.96221;NA;NA;male;widow;unknown;remote;9.856915739;industry
850;792001033;67.747;85.393;FALSE;1792.253092;NA;NA;female;married;unknown;region;19.92337165;rural
851;792001033;85.393;87.747;FALSE;1792.253092;NA;NA;female;widow;unknown;region;19.92337165;rural
852;792001047;67.197;87.197;FALSE;1792.803411;NA;NA;male;married;farmer;region;19.92337165;rural
853;792001068;67.777;76.735;TRUE;1792.222975;NA;NA;male;married;unknown;remote;16.66666667;rural
854;792001071;67.722;73.212;FALSE;1792.277733;762000604;758000540;male;married;farmer;region;12.7090301;rural
855;792001071;73.212;87.722;FALSE;1792.277733;762000604;758000540;male;widow;farmer;region;12.7090301;rural
856;792001082;67.396;73.885;FALSE;1792.603544;NA;NA;male;married;farmer;region;11.97183099;rural
857;792001082;73.885;78.652;FALSE;1792.603544;NA;NA;male;married;farmer;region;11.97183099;rural
858;792001082;78.652;84.886;FALSE;1792.603544;NA;NA;male;widow;farmer;region;11.97183099;rural
859;792001082;84.886;87.396;FALSE;1792.603544;NA;NA;male;widow;farmer;region;11.97183099;rural
860;792001089;67.227;69.102;FALSE;1792.773294;NA;NA;male;married;lower;region;12.7090301;rural
861;792001089;69.102;72.716;FALSE;1792.773294;NA;NA;male;widow;lower;region;12.7090301;rural
862;792001089;72.716;82.293;TRUE;1792.773294;NA;NA;male;widow;lower;region;12.7090301;rural
863;792001110;67.509;67.862;FALSE;1792.49129;NA;NA;female;married;lower;region;12.7090301;rural
864;792001110;67.862;68.464;TRUE;1792.49129;NA;NA;female;widow;lower;region;12.7090301;rural
865;792001120;67.344;72.442;FALSE;1792.655564;NA;NA;male;married;lower;region;18.14882033;rural
866;792001120;72.442;74.63;TRUE;1792.655564;NA;NA;male;widow;lower;region;18.14882033;rural
867;792001121;67.257;67.747;FALSE;1792.743177;762000640;757000482;male;married;lower;parish;18.14882033;rural
869;792001121;67.747;76.437;TRUE;1792.743177;762000640;757000482;male;married;lower;region;18.14882033;rural
870;792001128;67.867;70.203;TRUE;1792.132624;761000549;757000432;male;widow;farmer;region;16.93548387;rural
871;792001130;67.84;80.33;FALSE;1792.160003;NA;NA;male;married;unknown;region;12.41830065;rural
872;792001130;80.33;81.497;TRUE;1792.160003;NA;NA;male;married;unknown;region;12.41830065;rural
873;792001133;67.509;69.997;FALSE;1792.49129;NA;NA;male;married;farmer;region;18.14882033;rural
874;792001133;69.997;79.999;FALSE;1792.49129;NA;NA;male;married;farmer;region;18.14882033;rural
875;792001133;79.999;81.332;TRUE;1792.49129;NA;NA;male;married;farmer;region;18.14882033;rural
876;792001134;67.717;82.438;TRUE;1792.283209;760000456;759000499;male;married;farmer;parish;13.0859375;rural
877;792001138;67.533;70.022;FALSE;1792.466649;759000491;746000392;male;widow;lower;parish;13.0859375;rural
878;792001138;70.022;87.533;FALSE;1792.466649;759000491;746000392;male;widow;lower;parish;13.0859375;rural
879;792001142;67.509;77.694;TRUE;1792.49129;NA;NA;female;widow;farmer;remote;11.14369501;rural
880;792001143;67.317;71.451;TRUE;1792.682944;762000547;6089;female;married;unknown;parish;13.0859375;rural
881;792001144;67.317;76.368;TRUE;1792.682944;NA;NA;male;married;farmer;parish;13.0859375;rural
882;792001145;67.295;71.284;FALSE;1792.704847;NA;NA;male;married;lower;region;12.41830065;rural
883;792001145;71.284;74.433;TRUE;1792.704847;NA;NA;male;widow;lower;region;12.41830065;rural
884;792001146;67.213;69.702;FALSE;1792.786984;NA;NA;female;widow;farmer;region;18.14882033;rural
885;792001146;69.702;79.358;TRUE;1792.786984;NA;NA;female;widow;farmer;region;18.14882033;rural
886;792001152;67.843;72.333;TRUE;1792.157265;NA;NA;female;unmarried;unknown;region;12.41830065;industry
887;792001154;67.03;79.651;TRUE;1792.970424;NA;NA;female;married;unknown;remote;10.02710027;rural
888;792001166;67.818;74.504;TRUE;1792.181907;NA;NA;female;married;farmer;parish;17.75700935;rural
889;792001168;67.804;75.093;TRUE;1792.195596;NA;NA;female;widow;unknown;parish;17.75700935;rural
890;792001177;67.615;73.893;TRUE;1792.384512;NA;NA;female;married;lower;parish;17.75700935;rural
891;792001178;67.561;69.05;FALSE;1792.43927;NA;NA;male;married;farmer;remote;20.41666667;rural
892;792001178;69.05;79.298;TRUE;1792.43927;NA;NA;male;married;farmer;remote;20.41666667;rural
893;792001182;67.448;77.464;TRUE;1792.551524;NA;NA;male;married;unknown;parish;17.75700935;rural
894;792001187;67.224;84.377;TRUE;1792.776032;NA;NA;female;widow;lower;region;13.0859375;rural
895;792001195;67.676;71.509;TRUE;1792.324278;NA;NA;female;widow;unknown;region;18.14882033;rural
896;792001206;67.93;74.983;TRUE;1792.069652;755000509;750000386;female;married;unknown;parish;16.93548387;industry
897;792001207;67.903;80.533;TRUE;1792.097031;750000385;753000468;female;widow;unknown;parish;16.93548387;industry
898;792001213;67.547;84.412;FALSE;1792.452959;754000464;756000442;male;married;farmer;parish;16.93548387;industry
899;792001213;84.412;87.027;TRUE;1792.452959;754000464;756000442;male;widow;farmer;parish;16.93548387;industry
900;792001214;67.5;69.099;TRUE;1792.499504;770000634;762000573;female;married;farmer;parish;16.93548387;industry
901;792001219;67.175;70.663;FALSE;1792.825315;NA;NA;female;married;lower;region;14.23357664;industry
902;792001219;70.663;79.147;FALSE;1792.825315;NA;NA;female;married;lower;region;14.23357664;industry
903;792001219;79.147;84.974;TRUE;1792.825315;NA;NA;female;widow;lower;region;14.23357664;industry
904;792001220;67.161;70.649;FALSE;1792.839004;755000510;754000469;male;married;lower;parish;16.93548387;industry
905;792001220;70.649;71.26;FALSE;1792.839004;755000510;754000469;male;married;lower;parish;16.93548387;industry
906;792001220;71.26;72.475;TRUE;1792.839004;755000510;754000469;male;widow;lower;parish;16.93548387;industry
907;792001224;67.09;70.578;FALSE;1792.91019;763000633;771000639;male;married;farmer;parish;16.93548387;industry
908;792001224;70.578;78.457;FALSE;1792.91019;763000633;771000639;male;married;farmer;parish;16.93548387;industry
909;792001224;78.457;82.239;TRUE;1792.91019;763000633;771000639;male;widow;farmer;parish;16.93548387;industry
910;792001225;67.076;70.564;FALSE;1792.923879;756000447;753000470;male;unmarried;lower;parish;16.93548387;industry
911;792001225;70.564;75.205;TRUE;1792.923879;756000447;753000470;male;unmarried;lower;parish;16.93548387;industry
912;792001233;67.996;72.221;TRUE;1792.003943;NA;NA;female;widow;unknown;parish;14.23357664;industry
913;792001236;67.862;69.351;FALSE;1792.1381;761000558;759000522;male;widow;farmer;parish;14.23357664;industry
914;792001236;69.351;74.036;TRUE;1792.1381;761000558;759000522;male;widow;farmer;parish;14.23357664;industry
915;792001237;67.859;72.971;TRUE;1792.140838;NA;NA;male;widow;unknown;parish;14.23357664;industry
916;792001239;67.804;69.294;FALSE;1792.195596;749000409;748000347;female;widow;farmer;parish;14.23357664;industry
917;792001239;69.294;72.571;TRUE;1792.195596;749000409;748000347;female;widow;farmer;parish;14.23357664;industry
918;792001245;67.635;71.09;TRUE;1792.365346;NA;NA;female;widow;unknown;region;12.7090301;industry
919;792001247;67.596;73.85;FALSE;1792.403677;NA;NA;female;married;farmer;parish;14.23357664;industry
920;792001247;73.85;75.944;TRUE;1792.403677;NA;NA;female;widow;farmer;parish;14.23357664;industry
921;792001248;67.509;77.699;TRUE;1792.49129;NA;NA;female;married;lower;parish;14.23357664;industry
922;792001250;67.358;78.485;TRUE;1792.641875;761000554;758000513;female;unmarried;unknown;parish;14.23357664;industry
923;792001252;67.344;68.834;FALSE;1792.655564;763000640;759000524;female;married;farmer;parish;14.23357664;industry
924;792001252;68.834;68.971;TRUE;1792.655564;763000640;759000524;female;married;farmer;parish;14.23357664;industry
925;792001253;67.344;69.16;FALSE;1792.655564;763000640;759000524;female;married;farmer;parish;14.23357664;industry
926;792001253;69.16;81.368;TRUE;1792.655564;763000640;759000524;female;widow;farmer;parish;14.23357664;industry
927;792001255;67.32;68.809;FALSE;1792.680206;754000479;NA;female;widow;unknown;region;14.23357664;rural
928;792001255;68.809;74.567;TRUE;1792.680206;754000479;NA;female;widow;unknown;region;14.23357664;rural
929;792001256;67.246;76.106;FALSE;1792.754129;759000526;754000475;male;married;unknown;parish;14.23357664;industry
930;792001256;76.106;80.735;TRUE;1792.754129;759000526;754000475;male;widow;unknown;parish;14.23357664;industry
931;792001257;67.235;68.053;TRUE;1792.765081;765000645;NA;female;married;farmer;parish;14.23357664;industry
932;792001258;67.208;68.697;FALSE;1792.79246;764000612;NA;female;married;lower;parish;14.23357664;industry
933;792001258;68.697;73.611;TRUE;1792.79246;764000612;NA;female;married;lower;parish;14.23357664;industry
934;792001260;67.164;68.653;FALSE;1792.836266;NA;759000525;male;widow;lower;parish;14.23357664;industry
935;792001260;68.653;77.141;TRUE;1792.836266;NA;759000525;male;widow;lower;parish;14.23357664;industry
936;792001265;67.093;76.396;TRUE;1792.907452;760000506;761000561;male;married;lower;parish;14.23357664;industry
937;792001297;67.728;87.728;FALSE;1792.272257;NA;NA;male;widow;farmer;region;18.14882033;rural
938;792001298;67.563;71.552;TRUE;1792.436532;NA;NA;female;widow;unknown;parish;12.7090301;rural
939;792001310;67.027;81.143;TRUE;1792.973162;NA;NA;female;widow;farmer;parish;12.7090301;rural
940;792001315;67.999;72.489;FALSE;1792.001205;NA;NA;female;married;unknown;remote;23.53723404;industry
941;792001315;73.488;76.207;TRUE;1792.001205;NA;NA;female;married;unknown;remote;23.53723404;industry
942;792001320;67.629;77.119;TRUE;1792.370822;NA;NA;female;married;lower;region;17.7184466;rural
943;792001322;67.607;69.097;TRUE;1792.392725;771000686;762000605;male;married;farmer;parish;17.7184466;industry
944;792001323;67.594;72.084;FALSE;1792.406415;756000472;760000532;male;unmarried;unknown;parish;17.7184466;industry
945;792001323;73.083;73.6;TRUE;1792.406415;756000472;760000532;male;unmarried;unknown;parish;17.7184466;industry
946;792001324;67.583;72.073;FALSE;1792.417367;746000441;734000362;female;widow;farmer;region;18.14882033;industry
947;792001324;73.072;78.624;TRUE;1792.417367;746000441;734000362;female;unmarried;farmer;region;18.14882033;industry
948;792001325;67.553;72.043;FALSE;1792.447484;NA;NA;male;married;farmer;region;14.23357664;industry
949;792001325;73.042;74.326;TRUE;1792.447484;NA;NA;male;married;farmer;region;14.23357664;industry
950;792001328;67.399;68.888;FALSE;1792.600806;772000682;763000696;male;married;farmer;parish;12.41830065;rural
951;792001328;68.888;80.889;FALSE;1792.600806;772000682;763000696;male;married;farmer;parish;12.41830065;rural
952;792001334;67.509;69.702;FALSE;1792.49129;NA;NA;female;unmarried;unknown;remote;6.103286385;industry
953;792001334;69.702;71.999;FALSE;1792.49129;NA;NA;female;widow;unknown;remote;6.103286385;industry
954;792001334;72.998;83.438;TRUE;1792.49129;NA;NA;female;widow;unknown;remote;6.103286385;industry
955;792001348;67.843;69.332;FALSE;1792.157265;770000680;765000679;female;widow;middle;parish;12.41830065;rural
956;792001348;69.332;84.412;TRUE;1792.157265;770000680;765000679;female;widow;middle;parish;12.41830065;rural
957;792001372;67.019;80.508;FALSE;1792.981375;763000690;755000549;male;widow;lower;parish;12.41830065;rural
958;792001372;80.508;87.019;FALSE;1792.981375;763000690;755000549;male;widow;lower;parish;12.41830065;rural
959;792001421;67.878;86.146;TRUE;1792.121673;NA;NA;female;widow;unknown;remote;16.66666667;rural
960;793000563;66.953;67.443;FALSE;1793.047085;750000410;NA;female;unmarried;lower;region;14.23357664;rural
961;793000563;69.442;71.183;TRUE;1793.047085;750000410;NA;female;unmarried;lower;region;14.23357664;rural
962;793000564;66.942;74.498;FALSE;1793.058037;758000253;762000282;female;married;unknown;parish;21.29527991;town
963;793000564;74.498;81.992;TRUE;1793.058037;758000253;762000282;female;widow;unknown;parish;21.29527991;town
964;793000571;66.854;79.139;TRUE;1793.14565;760000413;747000318;male;married;farmer;parish;16.90544413;industry
965;793000578;66.761;75.703;TRUE;1793.238739;756000225;754000218;female;unmarried;unknown;parish;21.29527991;town
966;793000582;66.66;80.837;TRUE;1793.340041;NA;NA;female;widow;unknown;region;12.41830065;town
967;793000588;66.57;73.179;FALSE;1793.430392;NA;NA;female;unmarried;unknown;remote;13.34702259;town
968;793000588;73.179;80.043;TRUE;1793.430392;NA;NA;female;unmarried;unknown;remote;13.34702259;town
969;793000592;66.468;75.698;FALSE;1793.531695;NA;NA;male;married;upper;region;16.90544413;town
970;793000592;75.698;79.093;TRUE;1793.531695;NA;NA;male;widow;upper;region;16.90544413;town
971;793000598;66.408;78.351;TRUE;1793.591929;769000639;768000610;female;widow;upper;region;12.41830065;town
972;793000609;66.238;84.714;TRUE;1793.761679;767000708;763000674;female;widow;lower;region;12.7090301;town
973;793000617;66.104;82.761;TRUE;1793.895836;755000511;744000307;female;widow;unknown;region;16.93548387;town
974;793000619;66.101;83.865;TRUE;1793.898574;764000295;756000212;male;married;farmer;parish;21.29527991;town
975;793000981;66.953;70.441;FALSE;1793.047085;NA;NA;male;widow;farmer;parish;16.90544413;industry
976;793000981;70.441;75.928;TRUE;1793.047085;NA;NA;male;widow;farmer;parish;16.90544413;industry
977;793000988;66.745;73.359;TRUE;1793.255166;NA;NA;female;widow;farmer;parish;16.90544413;industry
978;793000990;66.696;70.066;TRUE;1793.304448;763000549;757000377;female;unmarried;lower;parish;16.90544413;industry
979;793000995;66.663;70.151;FALSE;1793.337303;NA;NA;female;widow;unknown;region;16.90544413;industry
980;793000995;70.151;83.602;TRUE;1793.337303;NA;NA;female;married;unknown;region;16.90544413;industry
981;793001001;66.268;69.756;FALSE;1793.731562;761000477;763000548;male;unmarried;unknown;parish;16.90544413;industry
982;793001001;69.756;70.838;TRUE;1793.731562;761000477;763000548;male;unmarried;unknown;parish;16.90544413;industry
983;793001005;66.509;86.509;FALSE;1793.490626;NA;NA;female;widow;unknown;remote;9.677419355;industry
984;793001024;66.438;69.535;TRUE;1793.561812;779000917;767000680;male;married;lower;parish;16.93548387;industry
985;793001045;66.887;69.912;TRUE;1793.112795;NA;NA;female;married;lower;region;11.97183099;rural
986;793001062;66.479;71.969;FALSE;1793.520743;760000434;754000423;male;widow;lower;parish;11.97183099;rural
987;793001062;71.969;77.869;TRUE;1793.520743;760000434;754000423;male;widow;lower;parish;11.97183099;rural
988;793001068;66.353;69.379;FALSE;1793.646687;757000458;766000645;male;married;lower;parish;12.7090301;rural
989;793001068;69.379;71.87;TRUE;1793.646687;757000458;766000645;male;widow;lower;parish;12.7090301;rural
990;793001071;66.299;69.724;TRUE;1793.701445;NA;NA;female;widow;unknown;region;14.23357664;rural
991;793001086;66.033;67.328;FALSE;1793.967022;NA;NA;male;married;farmer;region;14.23357664;rural
992;793001086;67.328;82.871;TRUE;1793.967022;NA;NA;male;widow;farmer;region;14.23357664;rural
993;793001105;66.978;78.323;TRUE;1793.022444;NA;NA;female;married;unknown;parish;13.0859375;rural
994;793001109;66.923;69.411;FALSE;1793.077202;757000400;NA;female;married;middle;parish;13.0859375;rural
995;793001109;69.411;78.411;FALSE;1793.077202;757000400;NA;female;married;middle;parish;13.0859375;rural
996;793001109;78.411;78.802;FALSE;1793.077202;757000400;NA;female;married;middle;parish;13.0859375;rural
997;793001109;78.802;80.475;FALSE;1793.077202;757000400;NA;female;widow;middle;parish;13.0859375;rural
998;793001109;80.544;83.889;TRUE;1793.077202;757000400;NA;female;unmarried;middle;region;13.0859375;rural
999;793001111;66.852;84.788;FALSE;1793.148388;NA;NA;male;married;lower;parish;12.41830065;rural
1000;793001111;84.788;86.852;FALSE;1793.148388;NA;NA;male;widow;lower;parish;12.41830065;rural
1001;793001112;66.775;82.395;TRUE;1793.225049;NA;NA;female;widow;unknown;parish;13.0859375;rural
1002;793001116;66.665;66.945;TRUE;1793.334565;NA;NA;male;married;lower;parish;13.0859375;rural
1003;793001119;66.575;73.565;FALSE;1793.424916;NA;NA;female;married;lower;region;17.7184466;rural
1004;793001119;73.565;75.763;TRUE;1793.424916;NA;NA;female;widow;lower;region;17.7184466;rural
1005;793001120;66.545;69.034;FALSE;1793.455033;755000488;755000490;female;married;farmer;parish;13.0859375;rural
1006;793001120;69.034;77.932;TRUE;1793.455033;755000488;755000490;female;married;farmer;parish;13.0859375;rural
1007;793001122;66.449;68.938;TRUE;1793.55086;NA;NA;male;unmarried;lower;parish;17.7184466;industry
1008;793001123;66.438;67.213;FALSE;1793.561812;757000408;765000613;female;married;lower;remote;9.745762712;rural
1009;793001123;67.213;80.218;TRUE;1793.561812;757000408;765000613;female;widow;lower;remote;9.745762712;rural
1010;793001127;66.4;74.444;TRUE;1793.600142;764000555;757000404;male;widow;farmer;region;17.7184466;rural
1011;793001131;66.266;73.861;FALSE;1793.7343;765000617;749000391;male;married;lower;parish;13.0859375;rural
1012;793001131;73.861;73.959;TRUE;1793.7343;765000617;749000391;male;widow;lower;parish;13.0859375;rural
1013;793001132;66.257;79.35;TRUE;1793.742514;760000456;759000499;female;married;farmer;parish;13.0859375;rural
1014;793001133;66.2;67.689;FALSE;1793.80001;NA;NA;male;married;unknown;region;13.0859375;rural
1015;793001133;67.689;73.962;TRUE;1793.80001;NA;NA;male;married;unknown;region;13.0859375;rural
1016;793001136;66.101;68.59;FALSE;1793.898574;764000559;761000529;female;married;farmer;parish;13.0859375;rural
1017;793001136;68.59;81.171;TRUE;1793.898574;764000559;761000529;female;married;farmer;parish;13.0859375;rural
1018;793001139;66.036;71.027;TRUE;1793.964284;NA;NA;female;widow;farmer;remote;20.41666667;rural
1019;793001140;66.008;70.832;FALSE;1793.991663;761000532;761000533;female;married;lower;parish;13.0859375;rural
1020;793001140;70.832;77.097;TRUE;1793.991663;761000532;761000533;female;widow;lower;parish;13.0859375;rural
1021;793001147;66.953;75.61;TRUE;1793.047085;NA;NA;male;married;farmer;parish;17.75700935;rural
1022;793001153;66.879;73.045;FALSE;1793.121009;NA;NA;male;married;lower;parish;17.75700935;rural
1023;793001153;73.045;73.283;TRUE;1793.121009;NA;NA;male;widow;lower;parish;17.75700935;rural
1024;793001158;66.764;69.444;TRUE;1793.236001;NA;NA;male;married;lower;parish;17.75700935;rural
1025;793001161;66.57;73.023;TRUE;1793.430392;749000398;750000378;male;married;lower;parish;17.75700935;rural
1026;793001165;66.542;74.487;TRUE;1793.457771;NA;NA;male;married;lower;region;19.92337165;rural
1027;793001176;66.181;66.671;FALSE;1793.819175;NA;NA;male;married;lower;parish;17.75700935;rural
1028;793001176;66.671;73.146;TRUE;1793.819175;NA;NA;male;married;lower;parish;17.75700935;rural
